Test Case: H20SXM_vllm.ops.NATIVE_C-paged_attention_v1
| B | H  |  S  |  D  | BS | MS  | BT | output  | out__tensor  | out_precision | query__tensor | query_precision |  key_cache__tensor   | key_cache_precision | value_cache__tensor | value_cache_precision | num_kv_heads | scale | block_tables__tensor | block_tables_precision | block_tables_high | block_tables_low | seq_lens__tensor | seq_lens_precision | seq_lens_high | seq_lens_low | block_size | max_seq_len | alibi_slopes | kv_cache_dtype | k_scale | v_scale | tp_rank | blocksparse_local_blocks | blocksparse_vert_stride | blocksparse_block_size | blocksparse_head_sliding_step | k_zero | v_zero | out_scales | dtype | status  | b_device | b_dtype |  rtol  | atol  |     cosine_sim     |  max_abs_err   | rel_err_hundredth | rel_err_thousandth | rel_err_ten_thousandth | error_rate | eb  |          rmse          | small_value_err_ratio | max_rel_error | mean_rel_error | max_ulp_error | mean_ulp_error | ulp_error_proportion |                      message                       |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999787501843 | 0.00075006485  |                   |                    |                        |            | 0.0 | 7.747855012334327e-05  |          0.0          | 0.00048172468 | 0.00017703962  |  0.49902344   |    0.251534    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999767638722 | 0.00019878149  |                   |                    |                        |            | 0.0 | 3.6249936151098174e-05 |          0.0          | 0.00047262182 | 0.00017897712  |      0.5      |   0.25116384   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999975682843  | 0.00024402142  |                   |                    |                        |            | 0.0 | 4.6104437177508446e-05 |          0.0          | 0.0004742818  | 0.00017545905  |  0.49987793   |   0.24812579   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 |  0.99999997754596  | 0.00048077106  |                   |                    |                        |            | 0.0 | 5.5706186701269555e-05 |          0.0          | 0.0004606826  | 0.00017491741  |   0.4996338   |   0.24993527   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 128 | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999795252508 | 0.00037133694  |                   |                    |                        |            | 0.0 | 7.351023571660877e-05  |          0.0          | 0.00046378985 | 0.00017225018  |  0.49951172   |   0.24409759   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 128 | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999765129346 | 0.00023281574  |                   |                    |                        |            | 0.0 | 4.441581950902019e-05  |          0.0          | 0.0004684368  | 0.00018462307  |   0.4991455   |   0.26106572   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 128 | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999793631219 |  0.0001218915  |                   |                    |                        |            | 0.0 | 3.180429655312667e-05  |          0.0          | 0.00046987203 | 0.00017752942  |   0.4996338   |   0.25187695   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 128 | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999978132496  | 0.00024092197  |                   |                    |                        |            | 0.0 | 3.8033884579760474e-05 |          0.0          | 0.00046407833 | 0.00017935151  |  0.49926758   |   0.25476015   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 128 | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999806820519 | 0.00012102723  |                   |                    |                        |            | 0.0 | 2.9455991694027083e-05 |          0.0          | 0.00048235012 |  0.0001734804  |  0.49975586   |   0.24758792   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 128 | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999798845026 | 0.00019133091  |                   |                    |                        |            | 0.0 | 3.376296285260889e-05  |          0.0          | 0.00047556218 | 0.00017580709  |      0.5      |   0.25046253   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 128 | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999980406561  |  0.0004580021  |                   |                    |                        |            | 0.0 | 7.297700861950851e-05  |          0.0          | 0.00047075987 | 0.00017751197  |  0.49975586   |   0.24964333   |         0.0          | Max abs error is less than 0.001, consider as pass |
