Test Case: H20SXM_aten_slice
|   M   |  N   |  B  | dim | end | start | step |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 2048  | 768  |  8  |  2  | 32  |   0   |  1   |  [[8, 2048, 768]]  | bf16  |       0.75       |       0.77        |       0.8        |        9.86        | 0.00e+00 | 1.26e+07 |        0%        |    838.86%    |
| 2048  | 768  | 16  |  2  | 32  |   0   |  1   | [[16, 2048, 768]]  | bf16  |       0.75       |       0.77        |       0.8        |       17.73        | 0.00e+00 | 2.52e+07 |        0%        |   1677.72%    |
| 2048  | 768  | 32  |  2  | 32  |   0   |  1   | [[32, 2048, 768]]  | bf16  |       0.75       |       0.76        |       0.78       |       33.46        | 0.00e+00 | 5.03e+07 |        0%        |   3355.44%    |
| 4096  | 768  |  1  |  2  | 32  |   0   |  1   |  [[1, 4096, 768]]  | bf16  |       0.74       |       0.78        |       0.85       |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    212.55%    |
| 4096  | 768  |  2  |  2  | 32  |   0   |  1   |  [[2, 4096, 768]]  | bf16  |       0.75       |       0.78        |       0.84       |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    419.43%    |
| 4096  | 768  |  4  |  2  | 32  |   0   |  1   |  [[4, 4096, 768]]  | bf16  |       0.75       |       0.77        |       0.82       |        9.86        | 0.00e+00 | 1.26e+07 |        0%        |    838.86%    |
| 4096  | 768  |  8  |  2  | 32  |   0   |  1   |  [[8, 4096, 768]]  | bf16  |       0.77       |       0.79        |       0.83       |       17.73        | 0.00e+00 | 2.52e+07 |        0%        |   1634.14%    |
| 4096  | 768  | 16  |  2  | 32  |   0   |  1   | [[16, 4096, 768]]  | bf16  |       0.74       |       0.76        |       0.78       |       33.46        | 0.00e+00 | 5.03e+07 |        0%        |   3400.79%    |
| 4096  | 768  | 32  |  2  | 32  |   0   |  1   | [[32, 4096, 768]]  | bf16  |       0.77       |       0.78        |       0.82       |       64.91        | 0.00e+00 | 1.01e+08 |        0%        |   6536.58%    |
|  32   | 2048 |  1  |  2  | 32  |   0   |  1   |  [[1, 32, 2048]]   | bf16  |       0.75       |       0.76        |       0.78       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.37%     |
|  32   | 2048 |  2  |  2  | 32  |   0   |  1   |  [[2, 32, 2048]]   | bf16  |       0.75       |       0.77        |       0.81       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.74%     |
|  32   | 2048 |  4  |  2  | 32  |   0   |  1   |  [[4, 32, 2048]]   | bf16  |       0.75       |       0.79        |       0.84       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.48%     |
|  32   | 2048 |  8  |  2  | 32  |   0   |  1   |  [[8, 32, 2048]]   | bf16  |       0.75       |       0.77        |       0.8        |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
|  32   | 2048 | 16  |  2  | 32  |   0   |  1   |  [[16, 32, 2048]]  | bf16  |       0.75       |       0.78        |       0.81       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
|  32   | 2048 | 32  |  2  | 32  |   0   |  1   |  [[32, 32, 2048]]  | bf16  |       0.75       |       0.77        |       0.82       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
|  64   | 2048 |  1  |  2  | 32  |   0   |  1   |  [[1, 64, 2048]]   | bf16  |       0.75       |       0.79        |       0.84       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.74%     |
|  64   | 2048 |  2  |  2  | 32  |   0   |  1   |  [[2, 64, 2048]]   | bf16  |       0.76       |       0.78        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.25%     |
|  64   | 2048 |  4  |  2  | 32  |   0   |  1   |  [[4, 64, 2048]]   | bf16  |       0.75       |       0.78        |       0.82       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
|  64   | 2048 |  8  |  2  | 32  |   0   |  1   |  [[8, 64, 2048]]   | bf16  |       0.75       |       0.77        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
|  64   | 2048 | 16  |  2  | 32  |   0   |  1   |  [[16, 64, 2048]]  | bf16  |       0.74       |       0.77        |       0.8        |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
|  64   | 2048 | 32  |  2  | 32  |   0   |  1   |  [[32, 64, 2048]]  | bf16  |       0.75       |       0.79        |       0.83       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
|  128  | 2048 |  1  |  2  | 32  |   0   |  1   |  [[1, 128, 2048]]  | bf16  |       0.77       |        0.8        |       0.84       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.02%     |
|  128  | 2048 |  2  |  2  | 32  |   0   |  1   |  [[2, 128, 2048]]  | bf16  |       0.74       |       0.78        |       0.81       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
|  128  | 2048 |  4  |  2  | 32  |   0   |  1   |  [[4, 128, 2048]]  | bf16  |       0.75       |       0.77        |       0.8        |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
|  128  | 2048 |  8  |  2  | 32  |   0   |  1   |  [[8, 128, 2048]]  | bf16  |       0.74       |       0.77        |       0.82       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
|  128  | 2048 | 16  |  2  | 32  |   0   |  1   | [[16, 128, 2048]]  | bf16  |       0.76       |       0.78        |       0.83       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    275.94%    |
|  128  | 2048 | 32  |  2  | 32  |   0   |  1   | [[32, 128, 2048]]  | bf16  |       0.76       |       0.78        |       0.8        |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    551.88%    |
|  256  | 2048 |  1  |  2  | 32  |   0   |  1   |  [[1, 256, 2048]]  | bf16  |       0.76       |       0.77        |       0.78       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.49%     |
|  256  | 2048 |  2  |  2  | 32  |   0   |  1   |  [[2, 256, 2048]]  | bf16  |       0.77       |       0.78        |       0.82       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    68.09%     |
|  256  | 2048 |  4  |  2  | 32  |   0   |  1   |  [[4, 256, 2048]]  | bf16  |       0.76       |       0.78        |       0.8        |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    137.97%    |
|  256  | 2048 |  8  |  2  | 32  |   0   |  1   |  [[8, 256, 2048]]  | bf16  |       0.76       |       0.78        |       0.8        |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    275.94%    |
|  256  | 2048 | 16  |  2  | 32  |   0   |  1   | [[16, 256, 2048]]  | bf16  |       0.74       |       0.77        |       0.82       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    566.8%     |
|  256  | 2048 | 32  |  2  | 32  |   0   |  1   | [[32, 256, 2048]]  | bf16  |       0.76       |       0.78        |       0.82       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1103.76%    |
|  512  | 2048 |  1  |  2  | 32  |   0   |  1   |  [[1, 512, 2048]]  | bf16  |       0.75       |       0.77        |       0.8        |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
|  512  | 2048 |  2  |  2  | 32  |   0   |  1   |  [[2, 512, 2048]]  | bf16  |       0.75       |       0.77        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
|  512  | 2048 |  4  |  2  | 32  |   0   |  1   |  [[4, 512, 2048]]  | bf16  |       0.76       |       0.79        |       0.82       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    275.94%    |
|  512  | 2048 |  8  |  2  | 32  |   0   |  1   |  [[8, 512, 2048]]  | bf16  |       0.75       |       0.79        |       0.83       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    559.24%    |
|  512  | 2048 | 16  |  2  | 32  |   0   |  1   | [[16, 512, 2048]]  | bf16  |       0.76       |       0.77        |       0.8        |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1103.76%    |
|  512  | 2048 | 32  |  2  | 32  |   0   |  1   | [[32, 512, 2048]]  | bf16  |       0.75       |       0.76        |       0.8        |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2236.96%    |
| 1024  | 2048 |  1  |  2  | 32  |   0   |  1   | [[1, 1024, 2048]]  | bf16  |       0.76       |       0.78        |       0.83       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    137.97%    |
| 1024  | 2048 |  2  |  2  | 32  |   0   |  1   | [[2, 1024, 2048]]  | bf16  |       0.75       |       0.78        |       0.85       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
| 1024  | 2048 |  4  |  2  | 32  |   0   |  1   | [[4, 1024, 2048]]  | bf16  |       0.75       |       0.78        |       0.81       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    559.24%    |
| 1024  | 2048 |  8  |  2  | 32  |   0   |  1   | [[8, 1024, 2048]]  | bf16  |       0.76       |       0.79        |       0.81       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1103.76%    |
| 1024  | 2048 | 16  |  2  | 32  |   0   |  1   | [[16, 1024, 2048]] | bf16  |       0.75       |       0.77        |       0.8        |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2236.96%    |
| 1024  | 2048 | 32  |  2  | 32  |   0   |  1   | [[32, 1024, 2048]] | bf16  |       0.76       |       0.78        |       0.79       |       43.94        | 0.00e+00 | 6.71e+07 |        0%        |   4415.06%    |
| 2048  | 2048 |  1  |  2  | 32  |   0   |  1   | [[1, 2048, 2048]]  | bf16  |       0.75       |       0.78        |       0.82       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
| 2048  | 2048 |  2  |  2  | 32  |   0   |  1   | [[2, 2048, 2048]]  | bf16  |       0.75       |       0.77        |       0.79       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    559.24%    |
| 2048  | 2048 |  4  |  2  | 32  |   0   |  1   | [[4, 2048, 2048]]  | bf16  |       0.76       |       0.79        |       0.86       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1103.76%    |
| 2048  | 2048 |  8  |  2  | 32  |   0   |  1   | [[8, 2048, 2048]]  | bf16  |       0.74       |       0.77        |       0.78       |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2267.19%    |
| 2048  | 2048 | 16  |  2  | 32  |   0   |  1   | [[16, 2048, 2048]] | bf16  |       0.76       |       0.78        |       0.8        |       43.94        | 0.00e+00 | 6.71e+07 |        0%        |   4415.06%    |
| 2048  | 2048 | 32  |  2  | 32  |   0   |  1   | [[32, 2048, 2048]] | bf16  |       0.75       |       0.78        |       0.8        |       85.89        | 0.00e+00 | 1.34e+08 |        0%        |   8947.85%    |
| 4096  | 2048 |  1  |  2  | 32  |   0   |  1   | [[1, 4096, 2048]]  | bf16  |       0.75       |       0.77        |       0.8        |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    559.24%    |
| 4096  | 2048 |  2  |  2  | 32  |   0   |  1   | [[2, 4096, 2048]]  | bf16  |       0.76       |       0.79        |       0.83       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1103.76%    |
| 4096  | 2048 |  4  |  2  | 32  |   0   |  1   | [[4, 4096, 2048]]  | bf16  |       0.77       |       0.79        |       0.83       |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2178.86%    |
| 4096  | 2048 |  8  |  2  | 32  |   0   |  1   | [[8, 4096, 2048]]  | bf16  |       0.76       |       0.78        |       0.79       |       43.94        | 0.00e+00 | 6.71e+07 |        0%        |   4415.06%    |
| 4096  | 2048 | 16  |  2  | 32  |   0   |  1   | [[16, 4096, 2048]] | bf16  |       0.75       |       0.77        |       0.8        |       85.89        | 0.00e+00 | 1.34e+08 |        0%        |   8947.85%    |
| 4096  | 2048 | 32  |  2  | 32  |   0   |  1   | [[32, 4096, 2048]] | bf16  |       0.76       |       0.79        |       0.8        |       169.77       | 0.00e+00 | 2.68e+08 |        0%        |   17660.23%   |
|  32   | 3072 |  1  |  2  | 32  |   0   |  1   |  [[1, 32, 3072]]   | bf16  |       0.74       |       0.77        |       0.79       |        2.06        | 0.00e+00 | 9.83e+04 |        0%        |     6.64%     |
|  32   | 3072 |  2  |  2  | 32  |   0   |  1   |  [[2, 32, 3072]]   | bf16  |       0.79       |       0.82        |       0.88       |        2.12        | 0.00e+00 | 1.97e+05 |        0%        |    12.44%     |
|  32   | 3072 |  4  |  2  | 32  |   0   |  1   |  [[4, 32, 3072]]   | bf16  |       0.74       |       0.78        |       0.81       |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.57%     |
|  32   | 3072 |  8  |  2  | 32  |   0   |  1   |  [[8, 32, 3072]]   | bf16  |       0.76       |       0.77        |       0.81       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    51.74%     |
|  32   | 3072 | 16  |  2  | 32  |   0   |  1   |  [[16, 32, 3072]]  | bf16  |       0.74       |       0.78        |       0.84       |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    106.27%    |
|  32   | 3072 | 32  |  2  | 32  |   0   |  1   |  [[32, 32, 3072]]  | bf16  |       0.75       |       0.77        |       0.8        |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    209.72%    |
|  64   | 3072 |  1  |  2  | 32  |   0   |  1   |  [[1, 64, 3072]]   | bf16  |       0.76       |       0.77        |       0.79       |        2.12        | 0.00e+00 | 1.97e+05 |        0%        |    12.93%     |
|  64   | 3072 |  2  |  2  | 32  |   0   |  1   |  [[2, 64, 3072]]   | bf16  |       0.77       |       0.78        |       0.8        |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    25.53%     |
|  64   | 3072 |  4  |  2  | 32  |   0   |  1   |  [[4, 64, 3072]]   | bf16  |       0.74       |       0.77        |       0.84       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    53.14%     |
|  64   | 3072 |  8  |  2  | 32  |   0   |  1   |  [[8, 64, 3072]]   | bf16  |       0.75       |       0.78        |       0.8        |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    104.86%    |
|  64   | 3072 | 16  |  2  | 32  |   0   |  1   |  [[16, 64, 3072]]  | bf16  |       0.74       |       0.77        |       0.8        |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    212.55%    |
|  64   | 3072 | 32  |  2  | 32  |   0   |  1   |  [[32, 64, 3072]]  | bf16  |       0.76       |       0.78        |       0.83       |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    413.91%    |
|  128  | 3072 |  1  |  2  | 32  |   0   |  1   |  [[1, 128, 3072]]  | bf16  |       0.76       |       0.79        |       0.81       |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    25.87%     |
|  128  | 3072 |  2  |  2  | 32  |   0   |  1   |  [[2, 128, 3072]]  | bf16  |       0.75       |       0.77        |       0.8        |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    52.43%     |
|  128  | 3072 |  4  |  2  | 32  |   0   |  1   |  [[4, 128, 3072]]  | bf16  |       0.75       |       0.77        |       0.8        |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    104.86%    |
|  128  | 3072 |  8  |  2  | 32  |   0   |  1   |  [[8, 128, 3072]]  | bf16  |       0.74       |       0.78        |       0.84       |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    212.55%    |
|  128  | 3072 | 16  |  2  | 32  |   0   |  1   | [[16, 128, 3072]]  | bf16  |       0.76       |       0.78        |       0.83       |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    413.91%    |
|  128  | 3072 | 32  |  2  | 32  |   0   |  1   | [[32, 128, 3072]]  | bf16  |       0.74       |       0.76        |       0.8        |        9.86        | 0.00e+00 | 1.26e+07 |        0%        |    850.2%     |
|  256  | 3072 |  1  |  2  | 32  |   0   |  1   |  [[1, 256, 3072]]  | bf16  |       0.76       |       0.78        |       0.86       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    51.74%     |
